partyid	lifetime_party_revenue
50571736	1.95
82074958	1.95
58080752	1.95
77576216	42.75
79626113	1.95
44859935	2.95
80946568	4.14
78930456	42.75
19592513	4.95
60269064	41.75
28602369	9.9
86309973	2.95
41903494	2.95
66701936	1.95
84353309	41.75
79135041	81.55
49246157	73.85
70302862	1.95
51782194	38.9
51678640	2.95
60525912	1
13806235	9.9
23554019	41.75
65738388	0.95
82250729	41.75
24585696	74.85
64970172	159.7
34161827	4.95
58684568	36.9
54646029	2.95
78418250	42.75
84970989	1.95
32248525	41.75
49444749	3.95
73932964	1.95
24305486	4.95
52371020	72.85
41532453	3.95
58391258	1.95
58281339	41.75
54880372	2.95
82194348	1.95
45520579	2.95
56620696	2.95
82293719	1.95
53115566	2.95
50763452	3.95
45497368	43.54
42976230	3.95
76575044	110.35
55320147	72.85
26914524	2.95
36358833	3.95
33721036	4.95
60351544	161.15
72444221	41.75
43320376	2.95
63534991	199.95
80424484	2.95
79558107	81.55
63523485	1.95
33523818	4.95
44195023	1
61749164	41.75
60996759	1.95
31260463	4.95
28389756	4.95
45847658	2.95
33628998	145.7
16202488	252.98
29795444	8.9
37100453	2.95
21203278	4.95
30948997	144.75
29502912	4.95
51100965	2.95
64278004	2.95
26289510	808.8
64285783	38.75
31653016	4.95
11547752	8.85
62044133	1.95
68377895	1.95
69544020	36.9
80475391	1.95
36782698	39.9
39718065	37.9
53919473	37.9
61698506	81.55
50910835	2.95
74404148	1.95
60427812	1.95
52744899	3.95
40626590	177.7
74467131	1.95
79433608	1.95
52424453	2.95
89429129	41.75
29086055	4.95
24745004	4.95
74484643	38.9
57188909	8.06
46525128	38.9
28222799	39.9
28857917	39.9
32209095	2.95
71087112	1.95
50791985	2.95
53204003	3.95
33208604	3.95
15309721	144.75
19724047	37.9
31044525	4.95
77500103	1.95
63902327	1.95
71623093	2.95
73415942	1.95
59050525	1.95
47628081	2.95
50749550	2.95
32377476	4.95
85737546	1.95
44096865	2.95
68178039	4.9
68909138	41.75
65986798	1.95
89597992	2.95
39268681	37.9
54897649	3.95
30090572	4.95
20443291	179.7
22310074	74.85
43146726	72.85
77493630	1.95
88377946	42.75
33803102	4.95
47248423	2.95
22067230	4.95
61822643	1.95
61148997	1.95
70953534	1.95
55376638	2.95
31140805	6.08
61024384	2.95
80482609	1.95
42995855	2.95
62719020	1.95
40902880	37.9
42575813	2.95
20111408	354.45
13824295	4.95
42962610	3.95
57691575	3.9
44266238	107.8
46808244	2.95
44193624	5.08
87315126	2.95
16772417	878.7
51670155	38.75
81369273	41.75
72852885	1.95
63837556	1.95
71743401	1.95
38633756	2.95
51206318	2.95
22644955	1.95
69129142	320.35
82183462	1
34489853	39.9
32603586	4.95
61379447	1.95
38788709	99.35
70191877	2.95
42891749	3.95
85821105	2.95
69606513	2.95
72486514	1.95
57361955	2.95
65962052	1.95
22781559	4.95
32305451	4.95
32836363	4.95
59855603	38.9
56377285	70.8
68747381	1.95
63899184	1.95
82970852	2.95
74527044	1.95
20677909	4.95
69257660	1.95
40112024	37.9
28801369	39.9
58315535	2.95
39482785	2.95
63151750	2.95
38636371	2.95
80389912	1.95
43227685	2.95
39933990	1
67314987	1.95
45000175	2.95
47989473	37.9
49597686	3.95
82295451	38.75
78532030	41.75
75925885	2.95
72720200	1.95
78750800	38.75
25266503	249.6
83200129	1.95
43825553	15.85
52281733	2.95
61888044	2.95
67659115	161.15
85924634	38.75
62843464	121.35
68616286	1.95
44941519	352.45
55959913	2.95
69276657	41.75
55976788	38.75
73952788	1.95
48170511	37.9
78046516	1.95
24106026	4.95
84048064	6.75
87373336	2.95
31732016	4.95
44046920	107.8
54951168	24.9
67862924	3.9
31293366	214.65
54283908	2.95
64887643	41.75
22905644	39.9
71075130	1.95
32181248	72.85
35146326	4.95
29811517	39.9
65607170	2.95
50820316	73.85
61425207	3.95
39753850	2.95
43742299	143.75
88413580	1.95
31018074	74.85
23123255	4.95
23923283	389.4
37251886	178.7
8351327	42.75
61362161	1.95
34499010	4.95
68221515	121.35
61981588	146.15
59894257	73.85
85219319	2.95
81573440	121.35
21125458	39.9
75862487	2.95
70781890	1.95
25369240	4.95
72006774	4.75
47520409	2.95
39205203	2.95
52485813	2.95
56761845	2.95
46485574	1.95
80205243	87.24
37733502	4.95
73786880	1.95
50865159	2.95
16850229	37.9
81740505	1.95
61088915	3.95
37668296	3.95
84783310	41.75
68495902	1.95
43106537	2.95
7165543	2.95
57973428	1.95
49347665	3.95
69414952	1.95
31435018	2.95
83126888	41.75
12553253	2.95
8109353	2.95
74516940	0
82077924	82.55
66289725	81.55
75726346	2.95
67575981	81.55
57989436	108.8
49550947	107.8
40677821	2.95
25778458	2.95
38762046	2.95
69687431	2.95
56239512	2.95
22769341	4.95
44129248	38.9
38302345	37.9
42815872	72.85
70034889	1.95
79142981	1.95
46024232	2.95
33341675	1.95
33484081	4.95
42946186	37.9
86312678	1.95
70777802	2.95
75753393	1.95
50273968	2.95
82619594	1.95
21039474	39.9
57677198	2.95
75736890	1.95
58333014	1.95
79246620	1.95
84725211	41.75
25386530	74.85
79228081	1.95
22443463	4.95
79187887	2.95
15685264	3.95
33718336	39.9
86980285	1.95
64936009	161.15
41817238	143.75
69543076	74.55
28719958	4.95
55378379	143.75
43273164	37.9
87933925	2.95
27522307	4.95
49015944	2.95
55265183	2.95
73719173	2.95
37424965	38.9
63784125	38.75
28735188	109.8
59381370	1.95
69159799	2.95
37122363	4.95
55558816	37.9
77242591	2.95
37259634	3.95
67696211	81.55
23161924	74.85
37901218	2.95
52487834	72.85
44149235	37.9
54738594	2.95
59051302	71.85
53856915	2.95
67154959	1.95
28497796	4.95
80848585	2.95
62176508	1.95
83560676	2.95
53839747	1.95
25265695	4.95
58033474	1.95
78792192	1.95
48402605	2.95
73443130	41.75
73957451	1.95
52784678	1.95
22053696	4.95
74664289	1.95
52623325	37.9
38971098	2.95
68884478	1.95
49154852	2.95
72918254	1.95
40147609	2.95
85535792	1.95
54313419	3.95
59752865	1.95
60498313	1.95
46486136	2.95
45553215	72.85
68487413	1.95
7498646	144.75
21973376	214.65
67530248	1.95
51634048	3.95
29498739	2.95
76813901	1.95
85585411	2.95
39281674	2.95
74720099	1.95
27235220	254.55
72444684	1.95
33695568	2.95
50135624	95.4
41030050	37.9
65433008	41.75
71941407	1.95
60416069	1.95
73567984	1.95
81077803	2.95
49066335	140.8
28926900	1
47208256	2.95
38506279	46.64
59035435	1.95
62858352	1.95
66040776	41.75
31293750	42.23
86956765	1.95
48790360	2.95
27314137	4.95
35686945	3.95
47314857	37.9
63961936	81.55
35163481	4.95
34108872	4.95
42653921	1.95
40042513	3.95
80725728	4.55
42121171	2.95
50146628	112.75
37628408	111.05
37400446	3.95
53470377	2.95
31953779	4.95
45781661	37.9
44212888	2.95
42920284	5.9
44995416	2.95
27477927	4.95
4696897	4.95
80193166	1.95
43497811	72.85
25706738	284.55
84589396	1.95
79636889	1
27159739	39.9
81451690	81.55
46868250	2.95
28789107	39.9
20071620	39.9
24327628	4.95
41159014	2.95
74739229	1.95
65100527	0.95
26823738	39.9
35767364	3.95
22277319	74.85
64595327	281.55
72903878	1.95
84480169	1.95
39046603	72.85
55145517	3.95
60175329	81.55
38327348	2.95
62749549	1.95
22974354	284.55
56445625	38.9
49007581	2.95
49585087	2.95
76336997	1.95
23084917	4.95
25818416	4.95
56061092	2.95
51461776	38.9
46094380	2.95
82739327	2.95
82859759	1.95
37939749	39.9
59144546	81.55
63874447	1.95
41022828	2.95
36661995	73.85
70208947	1.95
35062067	4.95
13534894	2.95
69722915	1.95
57953822	1.95
75075671	1.95
70765312	1.95
78540567	1.95
55080744	2.95
61254505	1.95
29241987	4.95
39724538	95.4
67680391	280.55
73446567	1.95
84308551	1.95
73292760	1.95
38504406	2.95
69103558	1.95
84159201	1.95
88325987	1.95
82116584	2.95
21586005	4.95
27970419	4.95
9680712	2.95
62706375	1.95
58548230	2.95
20850784	2.95
37591294	3.95
27144004	4.95
52092701	2.95
75354156	1.95
45357756	72.85
33464115	4.95
81039972	2.95
77982538	1.95
20572512	4.95
17440457	1.95
31667780	4.95
42539788	2.95
81862469	1.95
72722505	2.95
66227044	1.95
32334646	9.3
52934909	3.95
75353724	74.55
60562728	1.95
38340867	2.95
43038331	2.95
23564328	42.31
50160497	37.9
29451965	1
48545025	95.4
20623268	2.95
52594393	1
32299094	4.95
35798531	3.95
66550537	2.95
87844608	42.75
23023723	1.95
75374289	42.75
51538068	2.95
9892765	3.95
49239711	3.95
81952623	41.75
63946368	1.95
81656280	1.95
42357625	2.95
60266037	439.75
24244041	6.08
53853178	3.95
82880099	1.95
2165994	2.95
80372954	2.95
44083270	2.95
73145381	41.75
69725678	1.95
70332030	81.55
35259217	39.9
47744485	3.95
74869603	41.75
85951631	2.95
80551808	2.95
30250262	74.85
52898088	37.9
27818278	39.9
36380983	3.95
25004230	4.95
27360004	1.95
37435038	3.95
86332581	1.95
49384844	2.95
72905866	1.95
58956938	71.85
27692977	4.95
27354484	4.95
50509210	72.85
26863690	114.7
55725381	43.85
67718038	2.95
76131668	1.95
33578222	4.95
27153447	4.95
76187497	2.95
30870001	4.95
25973769	4.95
24861319	4.95
47730116	37.9
68425757	121.35
7930181	41.7
62051753	1.95
54033563	2.95
26255411	3.95
44374617	2.95
23393457	4.95
46991958	2.95
54182549	2.95
30176390	4.95
44828291	2.95
49664367	107.8
35164538	6.08
63298608	1.95
89091746	41.75
55247601	575.75
25444881	179.7
51251857	107.8
3868335	41.75
49830379	38.9
62945776	1.95
74586381	1.95
77712630	1.95
49500787	38.75
41101426	72.85
31905272	4.95
39403712	2.95
24450540	4.95
46908016	2.95
74200505	1.95
80542913	1.95
41126080	3.95
20998218	4.95
24905653	6.9
23963292	109.8
44253556	38.9
33626505	39.9
75025829	1.95
63744592	320.35
86086814	1.95
48328491	38.9
56001782	2.95
55718056	73.85
52406541	2.95
63355003	2.95
69352117	81.55
22091120	4.95
31625547	4.95
42650354	133.3
36929411	3.95
63692430	1.95
67817154	1.95
62852139	2.95
63094385	81.55
40869965	39.03
61100355	1.95
39346347	2.95
82839300	1.95
24054171	39.9
44313436	2.95
31150589	4.95
26998963	4.95
32171606	4.95
80574671	24.9
25470068	4.95
29808694	39.9
33112346	6.08
41296743	2.95
41611010	3.95
75516432	1.95
10618713	37.9
21895834	122.45
38679022	2.95
32988041	81.55
39587519	2.95
74545865	41.75
46695050	3.95
36676455	13.9
46654483	2.95
26484868	24.8
86868297	1.95
86117456	1.95
53941890	3.95
4888620	38.75
7355761	2.95
49546631	2.95
33758214	459.3
41941564	108.8
79809008	81.55
76267690	1.95
60694299	6.9
46753640	2.95
44552477	2.95
40392214	12.9
36806839	3.95
74992204	1.95
72890748	240.75
28614127	4.95
27768940	39.9
25760292	1.95
71128394	1.95
39710089	37.9
70301670	162.6
81937068	1.95
59068207	1.95
84316428	41.75
53195492	2.95
24730009	39.9
66450502	38.75
53891264	2.95
45406969	2.95
62497066	1.95
74821752	0
46492235	3.95
68758111	41.75
60817042	1.95
30285297	4.95
33737502	4.95
49857132	2.95
71777047	41.75
45202948	2.95
73074841	18.75
29306952	354.45
70413794	1.95
83405641	2.95
44063064	4.75
56106595	3.95
51617027	2.95
69969590	41.75
42027833	7.33
60090096	11.75
20706064	74.85
69496534	1.95
82586431	1.95
38586531	142.75
84326732	1.95
67435513	41.75
41578561	37.9
36510893	3.95
74559585	1.95
68747938	1.95
28287978	4.95
63651657	4.9
65444093	41.75
37126491	108.8
29185769	39.9
69067851	121.35
71294691	121.35
83018742	161.15
22524473	39.9
55895489	2.95
35340408	773.85
82456275	41.75
60888731	1.95
21549717	4.95
49807390	3.95
51184272	95.4
36551931	3.95
74437615	1.95
26815462	16.22
32978836	4.95
84995472	2.95
55444981	72.85
69188968	2.95
71296267	2.95
37507971	3.95
72208626	2.95
84015115	1.95
41700597	107.8
27281704	109.8
20851743	4.95
36442970	3.95
52553614	72.85
81145338	1.95
39548754	2.95
82955569	1.95
26714987	4.95
58090731	1.95
51975838	212.65
28471123	74.85
76684358	41.75
42418256	4.08
51747111	3.95
62869156	1.95
75544627	41.75
40737434	2.95
36584480	72.85
77051222	1.95
58170039	1.95
47995316	8.9
75448061	1.95
46788861	2.95
50252360	318.5
81563509	1.95
63138924	1.95
56628549	1.95
54149267	45.14
49102283	2.95
27838350	4.95
34313249	4.95
63012362	2.95
19588202	39.9
81105105	41.75
75814472	1.95
78844467	1.95
77796510	1.95
53291370	2.95
51755200	2.95
40163978	37.9
83469259	1.95
57718673	1.95
64198316	35.95
30626386	144.75
26006715	3.95
21324038	4.95
20698533	109.8
67851509	41.75
27749787	4.95
76463129	41.75
56229628	37.9
62208654	41.75
35808149	4.95
59409298	1.95
45555710	72.85
31915888	4.95
29569283	2.95
30808573	38.9
32209833	4.95
76449385	1.95
25117023	41.75
29654974	4.95
23512906	4.95
49934654	2.95
83239768	1.95
28383127	249.6
35666694	2.95
34551271	389.4
41093923	2.95
9711746	37.9
36971125	72.85
33043582	4.95
38333506	3.95
63700523	2.95
44205237	145.55
53008269	2.95
35678854	947.6
80545790	1.95
72971315	41.75
48153511	2.95
61754410	1.95
10552104	1.95
74802410	5.85
76917980	1.95
84826288	2.95
62206104	3.9
63095834	41.75
37162445	3.95
22869948	109.8
61346492	1.95
23832344	4.95
78837655	1.95
84708898	38.75
39976416	2.95
62091717	2.95
78198537	41.75
86019258	41.75
61481890	41.75
42382941	72.85
33469302	39.9
16276466	4.95
47409602	2.95
63926617	2.95
58367607	1.95
56976484	1.95
45930585	37.9
42449684	2.95
38491824	2.95
39579212	3.95
60700432	41.75
59505649	38.9
68304839	38.75
25474664	4.95
86310648	41.75
74882745	143.25
39381598	2.95
73210652	1.95
65606224	0.95
49696455	38.9
48127671	37.9
31012696	4.95
37949207	2.95
75316745	1.95
33687114	4.95
85251193	2.95
9650219	2.95
66702295	1.95
33742670	35.95
65258961	1.95
35581962	41.75
78817212	2.95
70570588	1.95
39046124	107.8
24810242	2.95
72256574	1.95
87920257	2.95
37719064	17.9
75300079	1.95
37344393	4.95
62229999	1.95
45410799	9.9
65206901	0.95
34694191	4.95
28051146	144.75
47336641	72.85
49247557	2.95
67475039	2.95
44927716	37.9
43054609	37.9
75856287	1
82831554	1.95
58096883	1.95
37658486	3.95
53411730	2.95
68938204	4.9
51050338	2.95
87765907	2.95
16229277	184.65
22392738	284.55
44490384	73.85
74007677	41.75
66526692	161.15
61477726	41.75
66424783	1.95
26291491	4.95
77716179	1.95
68869862	1.95
59357095	1.95
73208265	1.95
50793038	2.95
43174884	107.8
60619888	3.95
33912641	4.95
50851384	38.9
75432039	41.75
32907288	39.9
32373541	43.85
37502390	38.9
34674296	4.95
85569061	7.75
50873196	72.85
53848445	37.9
40575357	3.95
40055121	2.95
62890702	2.95
78420875	38.75
44587366	2.95
73172653	1.95
32902705	39.9
45581161	37.9
44759166	107.8
43559820	38.9
70050985	16.9
66241870	1.95
50855327	2.95
53433594	2.95
70184583	41.75
57853445	3.95
65183554	282.55
33632479	4.95
70174791	1.95
21528893	39.9
49229643	37.9
84168583	1.95
47993617	38.9
64468816	2.95
24490049	4.95
31445987	4.95
31026111	4.95
42384623	37.9
32400958	4.95
10705702	3.95
47710081	3.95
59140608	1.95
62941454	2.95
60621657	1.95
19973006	34.95
43169762	38.9
21496765	109.8
44044239	2.95
57064294	1
52823006	3.95
48943282	2.95
46525336	2.95
66180349	4.08
81020348	1.95
62855418	1.95
42903284	2.95
49325776	2.95
47978758	37.9
64478101	2.95
43687213	4.08
72440034	1.95
33292828	4.95
47667747	107.8
68822845	41.75
31203011	39.9
60015277	3.95
43545790	37.9
36242422	3.95
21749481	4.95
48732882	2.95
73350254	1.95
73211295	2.95
29314850	4.95
41105456	2.95
82352982	41.75
29822646	74.85
48357809	38.9
53347539	38.9
62750270	1.95
50789892	2.95
57714349	2.95
43472035	3.95
37096152	38.9
81894529	1.95
70432992	1.95
64968169	0.95
25495809	4.95
66749726	2.95
60215553	3.95
48670731	3.95
29628140	74.85
61413447	1.95
34600206	4.95
74762550	1.95
43051837	2.95
53556657	3.95
81526435	38.75
39429175	2.95
78178442	3.65
17722802	4.95
77684522	41.75
50636469	3.95
61206915	399.95
52158639	38.9
32306563	2.95
40135504	4.11
22586412	0
78968940	2.95
62631527	2.95
59931683	3.95
32801028	354.45
4171812	1.95
40681654	37.9
26622911	10.84
27003128	112.75
21519181	38.75
21918102	4.95
39337361	2.95
31122979	4.95
73704711	2.95
26529297	4.95
12527452	3.95
51239346	2.95
79674266	2.95
57869372	3.95
52330389	177.7
66972956	1.95
8848624	42.75
60708320	1.95
76627961	1.95
84385269	1.95
37859023	388.4
67850258	47.85
83744617	110.35
77027449	1.95
49032343	2.95
43823465	2.95
44677468	2.95
54299978	2.95
53372113	1.95
37203128	3.95
35034490	100.35
84422867	2.95
30267657	4.95
79353410	2.95
40733957	5.08
54210851	3.95
43818146	2.95
65604234	1.95
34119967	39.9
56025739	37.9
65609495	80.55
22561466	74.85
36449205	39.9
72652640	1
37002890	493.25
42133691	37.9
87597150	2.95
55872610	37.9
64218061	1.95
37500652	2.95
75790727	1.95
44974644	2.95
40540932	24.4
50451742	2.95
45625791	0
80518828	2.95
43054110	2.95
52682530	72.85
32446947	3.95
21097290	4.95
59611495	4.75
37048304	39.9
64445543	1.95
60686228	1.95
36748244	3.95
19550565	74.85
23542882	4.95
27979071	4.95
24695881	319.5
35699489	318.5
37247588	3.95
77671528	1.95
78343905	1.95
32166106	39.9
32554982	39.9
42453224	2.95
35495856	2.95
24754947	39.9
68896793	2.95
81108888	1.95
26369163	4.95
80763138	1.95
52053134	3.95
26010456	39.9
76615241	1.95
21889277	319.5
34578692	4.95
67522859	1.95
78545569	2.95
83130516	1.95
38458696	38.9
89323391	1.95
66918618	1.95
84746262	1.95
21828096	4.95
61799400	1.95
75197348	1.95
81305010	82.55
44418445	1
64942973	2.95
39901170	16.68
60487719	73.8
51289085	2.95
21051187	4.95
55166590	3.95
88549988	1.95
39046427	142.75
67850428	1.95
47595412	38.9
71682345	280.55
81139572	41.75
50267584	3.95
23777493	4.95
78887986	161.15
59458447	3.95
81870097	5.92
80001429	1.95
20705110	4.95
24483996	4.95
49467530	2.95
39798021	701.95
41276197	2.95
33433121	4.95
40382473	37.9
53197804	2.95
85706137	1.95
36806345	4.95
61419244	41.75
39183422	2.95
54252249	2.95
37362768	3.95
39975248	37.9
43562367	3.95
57445740	2.95
25079552	9.77
43019865	2.95
87293716	1.95
86824479	2.95
74057024	2.95
67978513	1.95
45325780	38.9
18934414	214.65
59819744	1.95
25054970	1.95
72130741	41.75
34539122	41.75
42713555	2.95
37242727	3.95
23860798	179.7
52793049	2.95
71525113	41.75
73289074	1.95
22247929	4.95
42599657	107.8
28273588	39.9
60336680	1.95
76301640	1.95
88089606	2.95
78793186	1.95
34273863	4.95
21153136	39.9
85749375	1.95
76374278	1.95
66248551	0.95
66917339	1.95
55820609	2.95
22214474	4.95
57717094	81.55
23282025	4.95
69855222	110.35
55424860	4.3
41399178	1.95
23994478	4.95
47921376	2.95
65722669	40.75
33270240	354.45
40591399	2.95
59539078	41.75
22784874	72.85
27048968	4.95
36411629	318.5
28751795	2.95
80613129	2.95
25970154	2.95
20666963	39.9
24968872	39.9
1076635	2.95
44389984	3.95
29928477	39.9
23010965	72.85
67387344	1.95
78622811	121.35
55779426	2.95
59469200	5.9
58149297	3.95
33779382	4.95
37011303	39.9
66084551	2.95
50693545	73.85
53977604	2.95
58741850	1.95
44567652	3.95
50748445	2.95
45260028	2.95
25510465	179.7
85961334	1.95
77524393	1.95
62961325	5.75
82258515	2.95
75112238	81.55
37775541	2.95
29481609	4.95
58888072	3.95
41810706	2.95
71453391	38.75
62186035	3.55
77537381	1.95
57302644	281.55
34040108	39.9
34169510	4.95
39878347	2.95
56656130	2.95
55078656	3.95
73877180	2.95
23450748	109.8
49345825	2.95
78189618	121.35
41067319	73.85
36960257	39.9
47819393	3.95
22703309	39.9
39774445	143.75
74932671	38.75
68624665	3.28
52565275	3.95
53728850	3.95
50755073	37.9
74055139	38.75
82447186	41.75
28779598	4.95
42696464	37.9
67770471	1.95
13799406	319.5
84609702	1.95
49052385	2.95
83657862	1.95
42665866	2.95
68591982	41.75
45386581	72.85
83090282	1.95
57450280	1.95
59626546	1.95
44658233	2.95
18005027	4.95
77515864	1.95
73903060	2.95
26380010	39.9
60742223	1.95
74736139	2.95
22781214	8.9
49454234	72.85
36450631	38.9
34667351	4.95
50422280	2.95
46023164	2.95
36329982	3.95
24012669	1.95
60491591	41.75
88048223	1.95
53800637	2.95
71527989	1.95
31282633	39.9
23526788	179.7
84660097	1.95
75117188	121.35
38908937	2.95
56706029	176.7
80250410	2.95
44983987	2.95
32119917	4.95
42119808	212.65
87781176	2.95
49351840	2.95
30541598	4.95
31149846	319.5
29600464	39.9
48476778	2.95
29667157	74.85
56863086	36.9
46087034	2.95
87984169	2.95
32983726	6.28
37535005	2.95
31846668	6.08
79408341	42.75
52865264	95.4
69232877	81.55
37345385	3.95
46706304	2.95
82384821	74.55
71574261	1.95
64013639	1.95
30488083	4.95
8462310	4.95
68285105	6.75
55875731	7.95
69998251	2.95
45351270	2.95
24876896	74.85
31838777	1.95
78776226	81.55
29147694	75.98
41190007	2.95
49417875	2.95
79422968	41.75
44843959	1
88523511	2.95
79807159	1.95
49438358	37.9
88277877	1.95
47345564	2.95
48574297	280.6
64830721	41.75
35936694	74.85
71068462	1.95
86399353	1.95
34171153	49.9
76914124	1.95
72619200	81.55
74380469	1.95
28245509	39.9
85991218	1.95
80571319	1.95
31215153	4.95
24840981	4.95
22920419	7.2
62906776	1.95
69998299	1.95
48966227	2.95
68273695	46.55
84568896	38.75
78768896	1.95
22945513	214.65
88134998	1.95
85422711	1.95
61408159	1.95
65159078	1.9
71489367	1.95
47281657	37.9
58453666	1.95
60436289	3.95
50752325	2.95
42334571	2.95
21591365	39.9
70055574	1.95
89014077	1.95
30406565	39.9
41243515	3.95
58019737	1
29430226	4.95
49988133	38.9
24481334	4.95
74366126	74.55
66417937	1.95
75041729	1.95
54003986	2.95
70591874	1.95
86212334	1.95
27708464	4.95
48428252	3.95
60707423	3.95
21807967	74.85
67738759	1.95
42055315	4.11
80604815	2.95
69289071	1.95
47511129	3.95
57085040	1.95
20567004	1.95
